"Index","Close.SNT"
"2018-05-30 15:42:00",
"2018-05-30 15:43:00",
"2018-05-30 15:44:00",0.09457
"2018-05-30 15:45:00",0.09457
"2018-05-30 15:46:00",0.0947
"2018-05-30 15:47:00",0.0947
"2018-05-30 15:48:00",0.0947
"2018-05-30 15:49:00",0.0947
"2018-05-30 15:50:00",0.0947
"2018-05-30 15:51:00",0.0947
"2018-05-30 15:52:00",0.09462
"2018-05-30 15:53:00",0.09462
"2018-05-30 15:54:00",0.09462
"2018-05-30 15:55:00",0.09462
"2018-05-30 15:56:00",0.09462
"2018-05-30 15:57:00",0.09462
"2018-05-30 15:58:00",0.09462
"2018-05-30 15:59:00",0.09462
"2018-05-30 16:00:00",0.09462
"2018-05-30 16:01:00",0.09462
"2018-05-30 16:02:00",0.09462
"2018-05-30 16:03:00",0.09462
"2018-05-30 16:04:00",0.09462
"2018-05-30 16:05:00",0.09462
"2018-05-30 16:06:00",0.09462
"2018-05-30 16:07:00",0.09462
"2018-05-30 16:08:00",0.09462
"2018-05-30 16:09:00",0.09462
"2018-05-30 16:10:00",0.09462
"2018-05-30 16:11:00",0.09462
"2018-05-30 16:12:00",0.09462
"2018-05-30 16:13:00",0.09462
"2018-05-30 16:14:00",0.09462
"2018-05-30 16:15:00",0.09462
"2018-05-30 16:16:00",0.09461
"2018-05-30 16:17:00",0.09461
"2018-05-30 16:18:00",0.09461
"2018-05-30 16:19:00",0.09461
"2018-05-30 16:20:00",0.09461
"2018-05-30 16:21:00",0.09461
"2018-05-30 16:22:00",0.09461
"2018-05-30 16:23:00",0.09461
"2018-05-30 16:24:00",0.09461
"2018-05-30 16:25:00",0.09461
"2018-05-30 16:26:00",0.09461
"2018-05-30 16:27:00",0.09461
"2018-05-30 16:28:00",0.09461
"2018-05-30 16:29:00",0.09461
"2018-05-30 16:30:00",0.09461
"2018-05-30 16:31:00",0.09461
"2018-05-30 16:32:00",0.09461
"2018-05-30 16:33:00",0.09461
"2018-05-30 16:34:00",0.09461
"2018-05-30 16:35:00",0.09461
"2018-05-30 16:36:00",0.09461
"2018-05-30 16:37:00",0.09461
"2018-05-30 16:38:00",0.09461
"2018-05-30 16:39:00",0.09461
"2018-05-30 16:40:00",0.09463
"2018-05-30 16:41:00",0.09443
"2018-05-30 16:42:00",0.09443
"2018-05-30 16:43:00",0.09443
"2018-05-30 16:44:00",0.09443
"2018-05-30 16:45:00",0.09443
"2018-05-30 16:46:00",0.09443
"2018-05-30 16:47:00",0.0946
"2018-05-30 16:48:00",0.09451
"2018-05-30 16:49:00",0.09448
"2018-05-30 16:50:00",0.09453
"2018-05-30 16:51:00",0.09444
"2018-05-30 16:52:00",0.09429
"2018-05-30 16:53:00",0.09427
"2018-05-30 16:54:00",0.09446
"2018-05-30 16:55:00",0.09451
"2018-05-30 16:56:00",0.09446
"2018-05-30 16:57:00",0.09454
"2018-05-30 16:58:00",0.09449
"2018-05-30 16:59:00",0.09449
"2018-05-30 17:00:00",0.09441
"2018-05-30 17:01:00",0.09442
"2018-05-30 17:02:00",0.09446
"2018-05-30 17:03:00",0.09443
"2018-05-30 17:04:00",0.0944
"2018-05-30 17:05:00",0.09429
"2018-05-30 17:06:00",0.09434
"2018-05-30 17:07:00",0.09441
"2018-05-30 17:08:00",0.09426
"2018-05-30 17:09:00",0.0942
"2018-05-30 17:10:00",0.09415
"2018-05-30 17:11:00",0.09431
"2018-05-30 17:12:00",0.09437
"2018-05-30 17:13:00",0.09461
"2018-05-30 17:14:00",0.09449
"2018-05-30 17:15:00",0.09454
"2018-05-30 17:16:00",0.09459
"2018-05-30 17:17:00",0.0946
"2018-05-30 17:18:00",0.0946
"2018-05-30 17:19:00",0.09449
"2018-05-30 17:20:00",0.09447
"2018-05-30 17:21:00",0.09442
"2018-05-30 17:22:00",0.09448
"2018-05-30 17:23:00",0.09455
"2018-05-30 17:24:00",0.09445
"2018-05-30 17:25:00",0.09446
"2018-05-30 17:26:00",0.09445
"2018-05-30 17:27:00",0.09446
"2018-05-30 17:28:00",0.09456
"2018-05-30 17:29:00",0.09462
"2018-05-30 17:30:00",0.09457
"2018-05-30 17:31:00",0.09467
"2018-05-30 17:32:00",0.09457
"2018-05-30 17:33:00",0.0945
"2018-05-30 17:34:00",0.09437
"2018-05-30 17:35:00",0.09431
"2018-05-30 17:36:00",0.09431
"2018-05-30 17:37:00",0.09413
"2018-05-30 17:38:00",0.09409
"2018-05-30 17:39:00",0.09439
"2018-05-30 17:40:00",0.09433
"2018-05-30 17:41:00",0.09435
"2018-05-30 17:42:00",0.0944
"2018-05-30 17:43:00",0.09422
"2018-05-30 17:44:00",0.09439
"2018-05-30 17:45:00",0.09433
"2018-05-30 17:46:00",0.09447
"2018-05-30 17:47:00",0.09442
"2018-05-30 17:48:00",0.09435
"2018-05-30 17:49:00",0.09422
"2018-05-30 17:50:00",0.09431
"2018-05-30 17:51:00",0.09431
"2018-05-30 17:52:00",0.09433
"2018-05-30 17:53:00",0.09418
"2018-05-30 17:54:00",0.09416
"2018-05-30 17:55:00",0.09418
"2018-05-30 17:56:00",0.0941
"2018-05-30 17:57:00",0.09417
"2018-05-30 17:58:00",0.09419
"2018-05-30 17:59:00",0.09423
"2018-05-30 18:00:00",0.09437
"2018-05-30 18:01:00",0.0942
"2018-05-30 18:02:00",0.09421
"2018-05-30 18:03:00",0.09417
"2018-05-30 18:04:00",0.09429
"2018-05-30 18:05:00",0.09431
"2018-05-30 18:06:00",0.09432
"2018-05-30 18:07:00",0.0944
"2018-05-30 18:08:00",0.09448
"2018-05-30 18:09:00",0.09451
"2018-05-30 18:10:00",0.09436
"2018-05-30 18:11:00",0.09433
"2018-05-30 18:12:00",0.09435
"2018-05-30 18:13:00",0.09435
"2018-05-30 18:14:00",0.09428
"2018-05-30 18:15:00",0.09434
"2018-05-30 18:16:00",0.0943
"2018-05-30 18:17:00",0.09436
"2018-05-30 18:18:00",0.09429
"2018-05-30 18:19:00",0.09421
"2018-05-30 18:20:00",0.09433
"2018-05-30 18:21:00",0.09415
"2018-05-30 18:22:00",0.09431
"2018-05-30 18:23:00",0.09439
"2018-05-30 18:24:00",0.09427
"2018-05-30 18:25:00",0.09426
"2018-05-30 18:26:00",0.09416
"2018-05-30 18:27:00",0.09424
"2018-05-30 18:28:00",0.09411
"2018-05-30 18:29:00",0.09402
"2018-05-30 18:30:00",0.09408
"2018-05-30 18:31:00",0.09411
"2018-05-30 18:32:00",0.09417
"2018-05-30 18:33:00",0.09421
"2018-05-30 18:34:00",0.09422
"2018-05-30 18:35:00",0.09424
"2018-05-30 18:36:00",0.09427
"2018-05-30 18:37:00",0.09429
"2018-05-30 18:38:00",0.09438
"2018-05-30 18:39:00",0.09419
"2018-05-30 18:40:00",0.09425
"2018-05-30 18:41:00",0.09436
"2018-05-30 18:42:00",0.09436
"2018-05-30 18:43:00",0.09427
"2018-05-30 18:44:00",0.09426
"2018-05-30 18:45:00",0.09425
"2018-05-30 18:46:00",0.09433
"2018-05-30 18:47:00",0.09426
"2018-05-30 18:48:00",0.09425
"2018-05-30 18:49:00",0.09426
"2018-05-30 18:50:00",0.09421
"2018-05-30 18:51:00",0.09421
"2018-05-30 18:52:00",0.09419
"2018-05-30 18:53:00",0.09421
"2018-05-30 18:54:00",0.0941
"2018-05-30 18:55:00",0.09415
"2018-05-30 18:56:00",0.09406
"2018-05-30 18:57:00",0.09412
"2018-05-30 18:58:00",0.09405
"2018-05-30 18:59:00",0.09407
"2018-05-30 19:00:00",0.09405
"2018-05-30 19:01:00",0.09421
"2018-05-30 19:02:00",0.09401
"2018-05-30 19:03:00",0.09409
"2018-05-30 19:04:00",0.09403
"2018-05-30 19:05:00",0.0941
"2018-05-30 19:06:00",0.09441
"2018-05-30 19:07:00",0.09408
"2018-05-30 19:08:00",0.09422
"2018-05-30 19:09:00",0.09428
"2018-05-30 19:10:00",0.0942
"2018-05-30 19:11:00",0.0941
"2018-05-30 19:12:00",0.09423
"2018-05-30 19:13:00",0.09432
"2018-05-30 19:14:00",0.09424
"2018-05-30 19:15:00",0.09424
"2018-05-30 19:16:00",0.09425
"2018-05-30 19:17:00",0.09423
"2018-05-30 19:18:00",0.09423
"2018-05-30 19:19:00",0.09423
"2018-05-30 19:20:00",0.09432
"2018-05-30 19:21:00",0.0943
"2018-05-30 19:22:00",0.09427
"2018-05-30 19:23:00",0.09426
"2018-05-30 19:24:00",0.09444
"2018-05-30 19:25:00",0.09429
"2018-05-30 19:26:00",0.09445
"2018-05-30 19:27:00",0.09461
"2018-05-30 19:28:00",0.09453
"2018-05-30 19:29:00",0.0946
"2018-05-30 19:30:00",0.09494
"2018-05-30 19:31:00",0.09493
"2018-05-30 19:32:00",0.09492
"2018-05-30 19:33:00",0.09493
"2018-05-30 19:34:00",0.09478
"2018-05-30 19:35:00",0.09476
"2018-05-30 19:36:00",0.09467
"2018-05-30 19:37:00",0.0947
"2018-05-30 19:38:00",0.09469
"2018-05-30 19:39:00",0.09451
"2018-05-30 19:40:00",0.09442
"2018-05-30 19:41:00",0.09445
"2018-05-30 19:42:00",0.09444
"2018-05-30 19:43:00",0.09458
"2018-05-30 19:44:00",0.09454
"2018-05-30 19:45:00",0.09454
"2018-05-30 19:46:00",0.09451
"2018-05-30 19:47:00",0.0946
"2018-05-30 19:48:00",0.09462
"2018-05-30 19:49:00",0.09453
"2018-05-30 19:50:00",0.09451
"2018-05-30 19:51:00",0.09465
"2018-05-30 19:52:00",0.09473
"2018-05-30 19:53:00",0.09464
"2018-05-30 19:54:00",0.09458
"2018-05-30 19:55:00",0.09445
"2018-05-30 19:56:00",0.09445
"2018-05-30 19:57:00",0.09446
"2018-05-30 19:58:00",0.09447
"2018-05-30 19:59:00",0.09438
"2018-05-30 20:00:00",0.09435
"2018-05-30 20:01:00",0.09449
"2018-05-30 20:02:00",0.09452
"2018-05-30 20:03:00",0.09451
"2018-05-30 20:04:00",0.09454
"2018-05-30 20:05:00",0.0946
"2018-05-30 20:06:00",0.09461
"2018-05-30 20:07:00",0.09461
"2018-05-30 20:08:00",0.09469
"2018-05-30 20:09:00",0.0947
"2018-05-30 20:10:00",0.0947
"2018-05-30 20:11:00",0.0947
"2018-05-30 20:12:00",0.09473
"2018-05-30 20:13:00",0.09471
"2018-05-30 20:14:00",0.09473
"2018-05-30 20:15:00",0.0947
"2018-05-30 20:16:00",0.09461
"2018-05-30 20:17:00",0.09476
"2018-05-30 20:18:00",0.09476
"2018-05-30 20:19:00",0.09496
"2018-05-30 20:20:00",0.09485
"2018-05-30 20:21:00",0.09484
"2018-05-30 20:22:00",0.09482
"2018-05-30 20:23:00",0.09497
"2018-05-30 20:24:00",0.095
"2018-05-30 20:25:00",0.09491
"2018-05-30 20:26:00",0.09485
"2018-05-30 20:27:00",0.09484
"2018-05-30 20:28:00",0.09485
"2018-05-30 20:29:00",0.09485
"2018-05-30 20:30:00",0.09468
"2018-05-30 20:31:00",0.09475
"2018-05-30 20:32:00",0.09476
"2018-05-30 20:33:00",0.09468
"2018-05-30 20:34:00",0.09477
"2018-05-30 20:35:00",0.09478
"2018-05-30 20:36:00",0.09477
"2018-05-30 20:37:00",0.09483
"2018-05-30 20:38:00",0.09491
"2018-05-30 20:39:00",0.09492
"2018-05-30 20:40:00",0.095
"2018-05-30 20:41:00",0.09511
"2018-05-30 20:42:00",0.09515
"2018-05-30 20:43:00",0.09516
"2018-05-30 20:44:00",0.09514
"2018-05-30 20:45:00",0.09514
"2018-05-30 20:46:00",0.09516
"2018-05-30 20:47:00",0.09494
"2018-05-30 20:48:00",0.09494
"2018-05-30 20:49:00",0.09496
"2018-05-30 20:50:00",0.09496
"2018-05-30 20:51:00",0.09503
"2018-05-30 20:52:00",0.09502
"2018-05-30 20:53:00",0.0949
"2018-05-30 20:54:00",0.09489
"2018-05-30 20:55:00",0.09494
"2018-05-30 20:56:00",0.09492
"2018-05-30 20:57:00",0.09492
"2018-05-30 20:58:00",0.09491
"2018-05-30 20:59:00",0.09488
"2018-05-30 21:00:00",0.09487
"2018-05-30 21:01:00",0.09495
"2018-05-30 21:02:00",0.09487
"2018-05-30 21:03:00",0.09483
"2018-05-30 21:04:00",0.09482
"2018-05-30 21:05:00",0.0949
"2018-05-30 21:06:00",0.09483
"2018-05-30 21:07:00",0.09481
"2018-05-30 21:08:00",0.09487
"2018-05-30 21:09:00",0.09499
"2018-05-30 21:10:00",0.0949
"2018-05-30 21:11:00",0.0949
"2018-05-30 21:12:00",0.09479
"2018-05-30 21:13:00",0.0947
"2018-05-30 21:14:00",0.09476
"2018-05-30 21:15:00",0.09476
"2018-05-30 21:16:00",0.0947
"2018-05-30 21:17:00",0.09471
"2018-05-30 21:18:00",0.09468
"2018-05-30 21:19:00",0.09468
"2018-05-30 21:20:00",0.09468
"2018-05-30 21:21:00",0.0947
"2018-05-30 21:22:00",0.09468
"2018-05-30 21:23:00",0.09466
"2018-05-30 21:24:00",0.09467
"2018-05-30 21:25:00",0.09466
"2018-05-30 21:26:00",0.09466
"2018-05-30 21:27:00",0.09462
"2018-05-30 21:28:00",0.09456
"2018-05-30 21:29:00",0.09467
"2018-05-30 21:30:00",0.09467
"2018-05-30 21:31:00",0.09468
"2018-05-30 21:32:00",0.09469
"2018-05-30 21:33:00",0.09473
"2018-05-30 21:34:00",0.09472
"2018-05-30 21:35:00",0.09466
"2018-05-30 21:36:00",0.09468
"2018-05-30 21:37:00",0.09468
"2018-05-30 21:38:00",0.09461
"2018-05-30 21:39:00",0.09467
"2018-05-30 21:40:00",0.09484
"2018-05-30 21:41:00",0.0948
"2018-05-30 21:42:00",0.09476
"2018-05-30 21:43:00",0.09475
"2018-05-30 21:44:00",0.09473
"2018-05-30 21:45:00",0.09479
"2018-05-30 21:46:00",0.0949
"2018-05-30 21:47:00",0.09486
"2018-05-30 21:48:00",0.09476
"2018-05-30 21:49:00",0.09482
"2018-05-30 21:50:00",0.09479
"2018-05-30 21:51:00",0.09472
"2018-05-30 21:52:00",0.0947
"2018-05-30 21:53:00",0.09477
"2018-05-30 21:54:00",0.09471
"2018-05-30 21:55:00",0.09475
"2018-05-30 21:56:00",0.09472
"2018-05-30 21:57:00",0.09472
"2018-05-30 21:58:00",0.0947
"2018-05-30 21:59:00",0.09479
"2018-05-30 22:00:00",0.09469
"2018-05-30 22:01:00",0.09469
"2018-05-30 22:02:00",0.09461
"2018-05-30 22:03:00",0.09476
"2018-05-30 22:04:00",0.09475
"2018-05-30 22:05:00",0.09478
"2018-05-30 22:06:00",0.095
"2018-05-30 22:07:00",0.09478
"2018-05-30 22:08:00",0.09485
"2018-05-30 22:09:00",0.09476
"2018-05-30 22:10:00",0.09441
"2018-05-30 22:11:00",0.09441
"2018-05-30 22:12:00",0.09457
"2018-05-30 22:13:00",0.09459
"2018-05-30 22:14:00",0.09462
"2018-05-30 22:15:00",0.09458
"2018-05-30 22:16:00",0.09465
"2018-05-30 22:17:00",0.09465
"2018-05-30 22:18:00",0.0946
"2018-05-30 22:19:00",0.09459
"2018-05-30 22:20:00",0.09456
"2018-05-30 22:21:00",0.09455
"2018-05-30 22:22:00",0.09455
"2018-05-30 22:23:00",0.09464
"2018-05-30 22:24:00",0.09466
"2018-05-30 22:25:00",0.0947
"2018-05-30 22:26:00",0.09471
"2018-05-30 22:27:00",0.09462
"2018-05-30 22:28:00",0.09449
"2018-05-30 22:29:00",0.09451
"2018-05-30 22:30:00",0.09509
"2018-05-30 22:31:00",0.09501
"2018-05-30 22:32:00",0.09491
"2018-05-30 22:33:00",0.09489
"2018-05-30 22:34:00",0.09489
"2018-05-30 22:35:00",0.09494
"2018-05-30 22:36:00",0.09496
"2018-05-30 22:37:00",0.09501
"2018-05-30 22:38:00",0.09499
"2018-05-30 22:39:00",0.09501
"2018-05-30 22:40:00",0.09501
"2018-05-30 22:41:00",0.09495
"2018-05-30 22:42:00",0.09491
"2018-05-30 22:43:00",0.09492
"2018-05-30 22:44:00",0.09494
"2018-05-30 22:45:00",0.09505
"2018-05-30 22:46:00",0.09506
"2018-05-30 22:47:00",0.095
"2018-05-30 22:48:00",0.09503
"2018-05-30 22:49:00",0.09496
"2018-05-30 22:50:00",0.09498
"2018-05-30 22:51:00",0.09511
"2018-05-30 22:52:00",0.09518
"2018-05-30 22:53:00",0.09516
"2018-05-30 22:54:00",0.09517
"2018-05-30 22:55:00",0.09514
"2018-05-30 22:56:00",0.09508
"2018-05-30 22:57:00",0.09515
"2018-05-30 22:58:00",0.09524
"2018-05-30 22:59:00",0.09509
"2018-05-30 23:00:00",0.09501
"2018-05-30 23:01:00",0.09509
"2018-05-30 23:02:00",0.09501
"2018-05-30 23:03:00",0.09518
"2018-05-30 23:04:00",0.09516
"2018-05-30 23:05:00",0.09524
"2018-05-30 23:06:00",0.09508
"2018-05-30 23:07:00",0.095
"2018-05-30 23:08:00",0.09508
"2018-05-30 23:09:00",0.09516
"2018-05-30 23:10:00",0.09515
"2018-05-30 23:11:00",0.09507
"2018-05-30 23:12:00",0.09538
"2018-05-30 23:13:00",0.09548
"2018-05-30 23:14:00",0.0955
"2018-05-30 23:15:00",0.09561
"2018-05-30 23:16:00",0.0956
"2018-05-30 23:17:00",0.09608
"2018-05-30 23:18:00",0.09565
"2018-05-30 23:19:00",0.09581
"2018-05-30 23:20:00",0.09609
"2018-05-30 23:21:00",0.09595
"2018-05-30 23:22:00",0.09586
"2018-05-30 23:23:00",0.09586
"2018-05-30 23:24:00",0.09587
"2018-05-30 23:25:00",0.09583
"2018-05-30 23:26:00",0.09597
"2018-05-30 23:27:00",0.09584
"2018-05-30 23:28:00",0.09588
"2018-05-30 23:29:00",0.09604
"2018-05-30 23:30:00",0.09601
"2018-05-30 23:31:00",0.09596
"2018-05-30 23:32:00",0.09597
"2018-05-30 23:33:00",0.09597
"2018-05-30 23:34:00",0.09588
"2018-05-30 23:35:00",0.09592
"2018-05-30 23:36:00",0.09593
"2018-05-30 23:37:00",0.09587
"2018-05-30 23:38:00",0.09595
"2018-05-30 23:39:00",0.09597
"2018-05-30 23:40:00",0.09598
"2018-05-30 23:41:00",0.09621
"2018-05-30 23:42:00",0.09602
"2018-05-30 23:43:00",0.09599
"2018-05-30 23:44:00",0.09608
"2018-05-30 23:45:00",0.09601
"2018-05-30 23:46:00",0.09599
"2018-05-30 23:47:00",0.09635
"2018-05-30 23:48:00",0.09638
"2018-05-30 23:49:00",0.09637
"2018-05-30 23:50:00",0.09633
"2018-05-30 23:51:00",0.09623
"2018-05-30 23:52:00",0.09624
"2018-05-30 23:53:00",0.09628
"2018-05-30 23:54:00",0.09635
"2018-05-30 23:55:00",0.09628
"2018-05-30 23:56:00",0.09621
"2018-05-30 23:57:00",0.0962
"2018-05-30 23:58:00",0.09612
"2018-05-30 23:59:00",0.09618
"2018-05-31 00:00:00",0.09614
"2018-05-31 00:01:00",0.09625
"2018-05-31 00:02:00",0.09603
"2018-05-31 00:03:00",0.09614
"2018-05-31 00:04:00",0.09607
"2018-05-31 00:05:00",0.09594
"2018-05-31 00:06:00",0.09592
"2018-05-31 00:07:00",0.09591
"2018-05-31 00:08:00",0.09579
"2018-05-31 00:09:00",0.09576
"2018-05-31 00:10:00",0.09575
"2018-05-31 00:11:00",0.09595
"2018-05-31 00:12:00",0.09573
"2018-05-31 00:13:00",0.09597
"2018-05-31 00:14:00",0.09592
"2018-05-31 00:15:00",0.09601
"2018-05-31 00:16:00",0.09639
"2018-05-31 00:17:00",0.09637
"2018-05-31 00:18:00",0.09622
"2018-05-31 00:19:00",0.09615
"2018-05-31 00:20:00",0.09634
"2018-05-31 00:21:00",0.09633
"2018-05-31 00:22:00",0.09649
"2018-05-31 00:23:00",0.09655
"2018-05-31 00:24:00",0.09654
"2018-05-31 00:25:00",0.09649
"2018-05-31 00:26:00",0.0965
"2018-05-31 00:27:00",0.09642
"2018-05-31 00:28:00",0.09658
"2018-05-31 00:29:00",0.09659
"2018-05-31 00:30:00",0.09649
"2018-05-31 00:31:00",0.09639
"2018-05-31 00:32:00",0.09633
"2018-05-31 00:33:00",0.09623
"2018-05-31 00:34:00",0.09638
"2018-05-31 00:35:00",0.0964
"2018-05-31 00:36:00",0.09631
"2018-05-31 00:37:00",0.09644
"2018-05-31 00:38:00",0.09655
"2018-05-31 00:39:00",0.09683
"2018-05-31 00:40:00",0.09678
"2018-05-31 00:41:00",0.09694
"2018-05-31 00:42:00",0.09699
"2018-05-31 00:43:00",0.09724
"2018-05-31 00:44:00",0.09691
"2018-05-31 00:45:00",0.09698
"2018-05-31 00:46:00",0.09698
"2018-05-31 00:47:00",0.09696
"2018-05-31 00:48:00",0.09688
"2018-05-31 00:49:00",0.09687
"2018-05-31 00:50:00",0.09687
"2018-05-31 00:51:00",0.09671
"2018-05-31 00:52:00",0.09666
"2018-05-31 00:53:00",0.09673
"2018-05-31 00:54:00",0.09677
"2018-05-31 00:55:00",0.09686
"2018-05-31 00:56:00",0.09709
"2018-05-31 00:57:00",0.09702
"2018-05-31 00:58:00",0.09701
"2018-05-31 00:59:00",0.09693
"2018-05-31 01:00:00",0.09692
"2018-05-31 01:01:00",0.09695
"2018-05-31 01:02:00",0.09686
"2018-05-31 01:03:00",0.09686
"2018-05-31 01:04:00",0.09697
"2018-05-31 01:05:00",0.09696
"2018-05-31 01:06:00",0.09698
"2018-05-31 01:07:00",0.09688
"2018-05-31 01:08:00",0.09687
"2018-05-31 01:09:00",0.09685
"2018-05-31 01:10:00",0.09683
"2018-05-31 01:11:00",0.09685
"2018-05-31 01:12:00",0.09687
"2018-05-31 01:13:00",0.09688
"2018-05-31 01:14:00",0.09693
"2018-05-31 01:15:00",0.09692
"2018-05-31 01:16:00",0.0969
"2018-05-31 01:17:00",0.09686
"2018-05-31 01:18:00",0.09685
"2018-05-31 01:19:00",0.097
"2018-05-31 01:20:00",0.09683
"2018-05-31 01:21:00",0.09682
"2018-05-31 01:22:00",0.09673
"2018-05-31 01:23:00",0.09693
"2018-05-31 01:24:00",0.09694
"2018-05-31 01:25:00",0.09719
"2018-05-31 01:26:00",0.09683
"2018-05-31 01:27:00",0.0967
"2018-05-31 01:28:00",0.09672
"2018-05-31 01:29:00",0.09677
"2018-05-31 01:30:00",0.09667
"2018-05-31 01:31:00",0.09675
"2018-05-31 01:32:00",0.09672
"2018-05-31 01:33:00",0.09671
"2018-05-31 01:34:00",0.09683
"2018-05-31 01:35:00",0.09679
"2018-05-31 01:36:00",0.09669
"2018-05-31 01:37:00",0.09668
"2018-05-31 01:38:00",0.0969
"2018-05-31 01:39:00",0.09682
"2018-05-31 01:40:00",0.09673
"2018-05-31 01:41:00",0.0965
"2018-05-31 01:42:00",0.09644
"2018-05-31 01:43:00",0.0965
"2018-05-31 01:44:00",0.09653
"2018-05-31 01:45:00",0.09667
"2018-05-31 01:46:00",0.09675
"2018-05-31 01:47:00",0.09676
"2018-05-31 01:48:00",0.09665
"2018-05-31 01:49:00",0.09673
"2018-05-31 01:50:00",0.09664
"2018-05-31 01:51:00",0.09656
"2018-05-31 01:52:00",0.09656
"2018-05-31 01:53:00",0.09653
"2018-05-31 01:54:00",0.09646
"2018-05-31 01:55:00",0.09645
"2018-05-31 01:56:00",0.0965
"2018-05-31 01:57:00",0.09664
"2018-05-31 01:58:00",0.09658
"2018-05-31 01:59:00",0.09665
"2018-05-31 02:00:00",0.09653
"2018-05-31 02:01:00",0.09681
"2018-05-31 02:02:00",0.09665
"2018-05-31 02:03:00",0.0967
"2018-05-31 02:04:00",0.09666
"2018-05-31 02:05:00",0.09664
"2018-05-31 02:06:00",0.09657
"2018-05-31 02:07:00",0.09669
"2018-05-31 02:08:00",0.09645
"2018-05-31 02:09:00",0.09649
"2018-05-31 02:10:00",0.09639
"2018-05-31 02:11:00",0.09637
"2018-05-31 02:12:00",0.09642
"2018-05-31 02:13:00",0.09631
"2018-05-31 02:14:00",0.09617
"2018-05-31 02:15:00",0.09624
"2018-05-31 02:16:00",0.09634
"2018-05-31 02:17:00",0.09641
"2018-05-31 02:18:00",0.09651
"2018-05-31 02:19:00",0.09644
"2018-05-31 02:20:00",0.09632
"2018-05-31 02:21:00",0.09635
"2018-05-31 02:22:00",0.09655
"2018-05-31 02:23:00",0.0966
"2018-05-31 02:24:00",0.09653
"2018-05-31 02:25:00",0.0966
"2018-05-31 02:26:00",0.09667
"2018-05-31 02:27:00",0.09651
"2018-05-31 02:28:00",0.09648
"2018-05-31 02:29:00",0.09646
"2018-05-31 02:30:00",0.09637
"2018-05-31 02:31:00",0.09646
"2018-05-31 02:32:00",0.09634
"2018-05-31 02:33:00",0.09632
"2018-05-31 02:34:00",0.0963
"2018-05-31 02:35:00",0.0963
"2018-05-31 02:36:00",0.09632
"2018-05-31 02:37:00",0.09625
"2018-05-31 02:38:00",0.09638
"2018-05-31 02:39:00",0.09638
"2018-05-31 02:40:00",0.09645
"2018-05-31 02:41:00",0.09646
"2018-05-31 02:42:00",0.09639
"2018-05-31 02:43:00",0.09637
"2018-05-31 02:44:00",0.0963
"2018-05-31 02:45:00",0.09637
"2018-05-31 02:46:00",0.09613
"2018-05-31 02:47:00",0.09621
"2018-05-31 02:48:00",0.09604
"2018-05-31 02:49:00",0.09612
"2018-05-31 02:50:00",0.09611
"2018-05-31 02:51:00",0.09595
"2018-05-31 02:52:00",0.09598
"2018-05-31 02:53:00",0.09589
"2018-05-31 02:54:00",0.09596
"2018-05-31 02:55:00",0.0961
"2018-05-31 02:56:00",0.09639
"2018-05-31 02:57:00",0.09669
